ID,VARIABLE,PARAMETER,VALUE,TIMESTAMP
13,NEE_CUT_REF,YY_USTAR_THRESHOLD,0.212896,-9999
14,NEE_VUT_REF,YY_USTAR_PERCENTILE,53.75,2017
14,NEE_VUT_REF,YY_USTAR_THRESHOLD,0.16698,2017
14,NEE_VUT_REF,YY_USTAR_PERCENTILE,53.75,2018
14,NEE_VUT_REF,YY_USTAR_THRESHOLD,0.171547,2018
14,NEE_VUT_REF,YY_USTAR_PERCENTILE,53.75,2019
14,NEE_VUT_REF,YY_USTAR_THRESHOLD,0.171571,2019
14,NEE_VUT_REF,YY_USTAR_PERCENTILE,53.75,2020
14,NEE_VUT_REF,YY_USTAR_THRESHOLD,0.19896,2020
14,NEE_VUT_REF,YY_USTAR_PERCENTILE,53.75,2021
14,NEE_VUT_REF,YY_USTAR_THRESHOLD,0.222781,2021
15,RECO_NT_CUT_REF,HH_USTAR_PERCENTILE,43.75,-9999
15,RECO_NT_CUT_REF,HH_USTAR_THRESHOLD,0.174533,-9999
16,RECO_NT_VUT_REF,HH_USTAR_PERCENTILE,36.25,2017
16,RECO_NT_VUT_REF,HH_USTAR_THRESHOLD,0.151333,2017
16,RECO_NT_VUT_REF,HH_USTAR_PERCENTILE,36.25,2018
16,RECO_NT_VUT_REF,HH_USTAR_THRESHOLD,0.158634,2018
16,RECO_NT_VUT_REF,HH_USTAR_PERCENTILE,36.25,2019
16,RECO_NT_VUT_REF,HH_USTAR_THRESHOLD,0.154606,2019
16,RECO_NT_VUT_REF,HH_USTAR_PERCENTILE,36.25,2020
16,RECO_NT_VUT_REF,HH_USTAR_THRESHOLD,0.171547,2020
16,RECO_NT_VUT_REF,HH_USTAR_PERCENTILE,36.25,2021
16,RECO_NT_VUT_REF,HH_USTAR_THRESHOLD,0.183861,2021
17,RECO_NT_CUT_REF,DD_USTAR_PERCENTILE,43.75,-9999
17,RECO_NT_CUT_REF,DD_USTAR_THRESHOLD,0.174533,-9999
18,RECO_NT_VUT_REF,DD_USTAR_PERCENTILE,36.25,2017
18,RECO_NT_VUT_REF,DD_USTAR_THRESHOLD,0.151333,2017
18,RECO_NT_VUT_REF,DD_USTAR_PERCENTILE,36.25,2018
18,RECO_NT_VUT_REF,DD_USTAR_THRESHOLD,0.158634,2018
18,RECO_NT_VUT_REF,DD_USTAR_PERCENTILE,36.25,2019
18,RECO_NT_VUT_REF,DD_USTAR_THRESHOLD,0.154606,2019
18,RECO_NT_VUT_REF,DD_USTAR_PERCENTILE,36.25,2020
18,RECO_NT_VUT_REF,DD_USTAR_THRESHOLD,0.171547,2020
18,RECO_NT_VUT_REF,DD_USTAR_PERCENTILE,36.25,2021
18,RECO_NT_VUT_REF,DD_USTAR_THRESHOLD,0.183861,2021
19,RECO_NT_CUT_REF,WW_USTAR_PERCENTILE,43.75,-9999
19,RECO_NT_CUT_REF,WW_USTAR_THRESHOLD,0.174533,-9999
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,36.25,2017
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.151333,2017
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,36.25,2018
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.158634,2018
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,36.25,2019
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.154606,2019
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,36.25,2020
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.171547,2020
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,36.25,2021
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.183861,2021
21,RECO_NT_CUT_REF,MM_USTAR_PERCENTILE,43.75,-9999
21,RECO_NT_CUT_REF,MM_USTAR_THRESHOLD,0.174533,-9999
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2017
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.158867,2017
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2018
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.161154,2018
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2019
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.157359,2019
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2020
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.177673,2020
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2021
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.190798,2021
23,RECO_NT_CUT_REF,YY_USTAR_PERCENTILE,51.25,-9999
23,RECO_NT_CUT_REF,YY_USTAR_THRESHOLD,0.18452,-9999
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,41.25,2017
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.158867,2017
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,41.25,2018
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.161154,2018
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,41.25,2019
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.157359,2019
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,41.25,2020
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.177673,2020
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,41.25,2021
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.190798,2021
25,GPP_NT_CUT_REF,HH_USTAR_PERCENTILE,43.75,-9999
25,GPP_NT_CUT_REF,HH_USTAR_THRESHOLD,0.174533,-9999
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,51.25,2017
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.165387,2017
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,51.25,2018
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.168388,2018
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,51.25,2019
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.166734,2019
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,51.25,2020
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.193496,2020
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,51.25,2021
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.221191,2021
27,GPP_NT_CUT_REF,DD_USTAR_PERCENTILE,43.75,-9999
27,GPP_NT_CUT_REF,DD_USTAR_THRESHOLD,0.174533,-9999
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,51.25,2017
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.165387,2017
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,51.25,2018
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.168388,2018
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,51.25,2019
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.166734,2019
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,51.25,2020
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.193496,2020
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,51.25,2021
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.221191,2021
29,GPP_NT_CUT_REF,WW_USTAR_PERCENTILE,43.75,-9999
29,GPP_NT_CUT_REF,WW_USTAR_THRESHOLD,0.174533,-9999
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,51.25,2017
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.165387,2017
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,51.25,2018
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.168388,2018
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,51.25,2019
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.166734,2019
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,51.25,2020
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.193496,2020
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,51.25,2021
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.221191,2021
31,GPP_NT_CUT_REF,MM_USTAR_PERCENTILE,43.75,-9999
31,GPP_NT_CUT_REF,MM_USTAR_THRESHOLD,0.174533,-9999
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2017
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.16698,2017
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2018
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.171547,2018
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2019
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.171571,2019
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2020
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.19896,2020
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2021
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.222781,2021
33,GPP_NT_CUT_REF,YY_USTAR_PERCENTILE,58.75,-9999
33,GPP_NT_CUT_REF,YY_USTAR_THRESHOLD,0.192871,-9999
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,73.75,2017
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.187151,2017
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,73.75,2018
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.192411,2018
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,73.75,2019
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.193189,2019
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,73.75,2020
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.240121,2020
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,73.75,2021
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.252406,2021
35,RECO_DT_CUT_REF,HH_USTAR_PERCENTILE,26.25,-9999
35,RECO_DT_CUT_REF,HH_USTAR_THRESHOLD,0.153874,-9999
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,41.25,2017
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.158867,2017
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,41.25,2018
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.161154,2018
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,41.25,2019
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.157359,2019
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,41.25,2020
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.177673,2020
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,41.25,2021
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.190798,2021
37,RECO_DT_CUT_REF,DD_USTAR_PERCENTILE,26.25,-9999
37,RECO_DT_CUT_REF,DD_USTAR_THRESHOLD,0.153874,-9999
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,41.25,2017
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.158867,2017
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,41.25,2018
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.161154,2018
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,41.25,2019
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.157359,2019
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,41.25,2020
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.177673,2020
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,41.25,2021
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.190798,2021
39,RECO_DT_CUT_REF,WW_USTAR_PERCENTILE,26.25,-9999
39,RECO_DT_CUT_REF,WW_USTAR_THRESHOLD,0.153874,-9999
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,41.25,2017
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.158867,2017
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,41.25,2018
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.161154,2018
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,41.25,2019
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.157359,2019
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,41.25,2020
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.177673,2020
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,41.25,2021
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.190798,2021
41,RECO_DT_CUT_REF,MM_USTAR_PERCENTILE,26.25,-9999
41,RECO_DT_CUT_REF,MM_USTAR_THRESHOLD,0.153874,-9999
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2017
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.163694,2017
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2018
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.163862,2018
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2019
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.160561,2019
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2020
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.185903,2020
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2021
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.207988,2021
43,RECO_DT_CUT_REF,YY_USTAR_PERCENTILE,56.25,-9999
43,RECO_DT_CUT_REF,YY_USTAR_THRESHOLD,0.190487,-9999
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,46.25,2017
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.163694,2017
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,46.25,2018
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.163862,2018
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,46.25,2019
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.160561,2019
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,46.25,2020
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.185903,2020
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,46.25,2021
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.207988,2021
45,GPP_DT_CUT_REF,HH_USTAR_PERCENTILE,26.25,-9999
45,GPP_DT_CUT_REF,HH_USTAR_THRESHOLD,0.153874,-9999
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,43.75,2017
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.162754,2017
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,43.75,2018
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.163129,2018
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,43.75,2019
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.158554,2019
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,43.75,2020
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.183861,2020
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,43.75,2021
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.201244,2021
47,GPP_DT_CUT_REF,DD_USTAR_PERCENTILE,26.25,-9999
47,GPP_DT_CUT_REF,DD_USTAR_THRESHOLD,0.153874,-9999
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2017
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.162754,2017
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2018
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.163129,2018
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2019
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.158554,2019
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2020
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.183861,2020
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2021
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.201244,2021
49,GPP_DT_CUT_REF,WW_USTAR_PERCENTILE,26.25,-9999
49,GPP_DT_CUT_REF,WW_USTAR_THRESHOLD,0.153874,-9999
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,11.25,2017
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.136671,2017
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,11.25,2018
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.13758,2018
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,11.25,2019
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.135504,2019
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,11.25,2020
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.141349,2020
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,11.25,2021
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.142402,2021
51,GPP_DT_CUT_REF,MM_USTAR_PERCENTILE,26.25,-9999
51,GPP_DT_CUT_REF,MM_USTAR_THRESHOLD,0.153874,-9999
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,36.25,2017
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.151333,2017
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,36.25,2018
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.158634,2018
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,36.25,2019
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.154606,2019
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,36.25,2020
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.171547,2020
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,36.25,2021
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.183861,2021
53,GPP_DT_CUT_REF,YY_USTAR_PERCENTILE,58.75,-9999
53,GPP_DT_CUT_REF,YY_USTAR_THRESHOLD,0.192871,-9999
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,83.75,2017
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.193414,2017
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,83.75,2018
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.204405,2018
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,83.75,2019
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.212896,2019
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,83.75,2020
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.257592,2020
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,83.75,2021
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.266776,2021
55,USTAR_CUT,USTAR_PERCENTILE,1.25,-9999
55,USTAR_CUT,USTAR_THRESHOLD,0.0975744,-9999
56,USTAR_CUT,USTAR_PERCENTILE,3.75,-9999
56,USTAR_CUT,USTAR_THRESHOLD,0.123774,-9999
57,USTAR_CUT,USTAR_PERCENTILE,6.25,-9999
57,USTAR_CUT,USTAR_THRESHOLD,0.131355,-9999
58,USTAR_CUT,USTAR_PERCENTILE,8.75,-9999
58,USTAR_CUT,USTAR_THRESHOLD,0.13649,-9999
59,USTAR_CUT,USTAR_PERCENTILE,11.25,-9999
59,USTAR_CUT,USTAR_THRESHOLD,0.138527,-9999
60,USTAR_CUT,USTAR_PERCENTILE,13.75,-9999
60,USTAR_CUT,USTAR_THRESHOLD,0.14022,-9999
61,USTAR_CUT,USTAR_PERCENTILE,16.25,-9999
61,USTAR_CUT,USTAR_THRESHOLD,0.143229,-9999
62,USTAR_CUT,USTAR_PERCENTILE,18.75,-9999
62,USTAR_CUT,USTAR_THRESHOLD,0.145829,-9999
63,USTAR_CUT,USTAR_PERCENTILE,21.25,-9999
63,USTAR_CUT,USTAR_THRESHOLD,0.147994,-9999
64,USTAR_CUT,USTAR_PERCENTILE,23.75,-9999
64,USTAR_CUT,USTAR_THRESHOLD,0.150329,-9999
65,USTAR_CUT,USTAR_PERCENTILE,26.25,-9999
65,USTAR_CUT,USTAR_THRESHOLD,0.153874,-9999
66,USTAR_CUT,USTAR_PERCENTILE,28.75,-9999
66,USTAR_CUT,USTAR_THRESHOLD,0.155524,-9999
67,USTAR_CUT,USTAR_PERCENTILE,31.25,-9999
67,USTAR_CUT,USTAR_THRESHOLD,0.157858,-9999
68,USTAR_CUT,USTAR_PERCENTILE,33.75,-9999
68,USTAR_CUT,USTAR_THRESHOLD,0.160427,-9999
69,USTAR_CUT,USTAR_PERCENTILE,36.25,-9999
69,USTAR_CUT,USTAR_THRESHOLD,0.163129,-9999
70,USTAR_CUT,USTAR_PERCENTILE,38.75,-9999
70,USTAR_CUT,USTAR_THRESHOLD,0.165406,-9999
71,USTAR_CUT,USTAR_PERCENTILE,41.25,-9999
71,USTAR_CUT,USTAR_THRESHOLD,0.17148,-9999
72,USTAR_CUT,USTAR_PERCENTILE,43.75,-9999
72,USTAR_CUT,USTAR_THRESHOLD,0.174533,-9999
73,USTAR_CUT,USTAR_PERCENTILE,46.25,-9999
73,USTAR_CUT,USTAR_THRESHOLD,0.17763,-9999
74,USTAR_CUT,USTAR_PERCENTILE,48.75,-9999
74,USTAR_CUT,USTAR_THRESHOLD,0.180409,-9999
75,USTAR_CUT,USTAR_PERCENTILE,50.00,-9999
75,USTAR_CUT,USTAR_THRESHOLD,0.183062,-9999
76,USTAR_CUT,USTAR_PERCENTILE,51.25,-9999
76,USTAR_CUT,USTAR_THRESHOLD,0.18452,-9999
77,USTAR_CUT,USTAR_PERCENTILE,53.75,-9999
77,USTAR_CUT,USTAR_THRESHOLD,0.187151,-9999
78,USTAR_CUT,USTAR_PERCENTILE,56.25,-9999
78,USTAR_CUT,USTAR_THRESHOLD,0.190487,-9999
79,USTAR_CUT,USTAR_PERCENTILE,58.75,-9999
79,USTAR_CUT,USTAR_THRESHOLD,0.192871,-9999
80,USTAR_CUT,USTAR_PERCENTILE,61.25,-9999
